    ,CardCode  ,MONTH1,MONTH2,MONTH3,MONTH4,MONTH5,MONTH6,MONTH7,MONTH8,MONTH9,MONTH10,MONTH11,MONTH12,MONTH13,MONTH14,MONTH15,MONTH16,MONTH17,MONTH18,MONTH19,MONTH20,MONTH21,MONTH22,MONTH23,MONTH24,MONTH25,MONTH26,MONTH27,MONTH28,MONTH29,MONTH30,MONTH31,MONTH32,MONTH33,MONTH34,MONTH35,MONTH36,MONTH37,MONTH38,MONTH39,MONTH40,MONTH41,MONTH42,MONTH43,MONTH44,MONTH45
263 ,CC000457  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,1      ,0      ,1      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
264 ,CC000480  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
265 ,CC000439  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,1      ,0      ,1      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
266 ,CC000324  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
267 ,CC000440  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,1      ,0      ,0      ,2      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
268 ,CC000438  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,1      ,1      ,2      ,1      ,3      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
269 ,CC000406  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
270 ,CC000339  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
271 ,CC000470  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,1      ,1      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
272 ,CC000442  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,1      ,2      ,0      ,1      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
273 ,CC000077  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
274 ,CC000437  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,1      ,0      ,1      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
275 ,CC000107  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
276 ,CC000412  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,1      ,1      ,1      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
277 ,CC000120  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,1      ,0      ,1      ,0      ,3      ,0      ,1      ,0      ,0      ,1      ,1      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
278 ,CC000472  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
279 ,CC000366  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,1      ,2      ,2      ,3      ,3      ,2      ,4      ,4      ,2      ,4      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
280 ,CC000477  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
281 ,CC000233  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
282 ,CC000249  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,1      ,0      ,1      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,5      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
283 ,CC000452  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,3      ,7      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
284 ,CC000461  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
285 ,CC000466  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
286 ,CC000456  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
287 ,CC000079  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      
288 ,CC000416  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,2      ,1      ,0      ,0      ,3      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
289 ,CC000084  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,2      ,3      ,2      ,1      ,2      ,0      ,1      ,1      ,1      ,4      ,2      ,1      ,1      ,1      ,1      ,1      ,2      ,2      ,0      ,1      ,1      ,1      ,1      ,1      ,1      ,0      ,0      ,0      ,0      ,0      
290 ,CC000423  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
291 ,CC000443  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
292 ,CC000445  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
293 ,CC000446  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
294 ,CC000286  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,2      ,2      ,1      ,0      ,1      ,0      ,2      ,1      ,2      ,3      ,1      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
295 ,CC000256  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,3      ,1      ,2      ,1      ,2      ,3      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
296 ,CC000430  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
297 ,CC000454  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
298 ,CC000313  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
299 ,HDC002973 ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,2      ,1      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      
300 ,CC000431  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
301 ,CC000367  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,2      ,1      ,1      ,2      ,1      ,1      ,2      ,2      ,2      ,3      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
302 ,CC000435  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
303 ,CC000279  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,2      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
304 ,CC000370  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,1      ,2      ,1      ,0      ,0      ,1      ,1      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
305 ,CC000356  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,1      ,2      ,4      ,0      ,3      ,1      ,1      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
306 ,CC000357  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,1      ,1      ,2      ,0      ,2      ,0      ,1      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
307 ,CC000359  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,1      ,2      ,2      ,0      ,1      ,1      ,1      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
308 ,CC000355  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,1      ,1      ,2      ,0      ,1      ,1      ,1      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
309 ,CC000362  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,1      ,1      ,1      ,1      ,1      ,1      ,2      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
310 ,CC000372  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,1      ,1      ,1      ,1      ,2      ,2      ,2      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
311 ,CC000358  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,1      ,2      ,1      ,0      ,1      ,1      ,2      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
312 ,CC000353  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,2      ,0      ,1      ,1      ,1      ,2      ,0      ,1      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
313 ,CC000360  ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,1      ,1      ,1      ,1      ,0      ,1      ,1      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      
